ain,tocstatus,confirmtoc,include,abovetoc,linked,baseunder50,tract,jobs_idx,address,cp_casenum,full_approvetime,minus_holddays,holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,councildistrict,tocdist,zipcode,lv2012,lv2020,lv2015,spadummy,redevdummy,geoid,medianhouseholdincome16,peroo16,persingfam16,medianhomevalue16,mediangrossrent16,cbddist,cp_filing,cp_complet,cp_approva,var39,permit_num,ladbs_subm,ladbs_perm,permitfeesubtotal,basementlevelsbc,basementlevelszc,undefinedaffordableunits,var47,moccgroup,retail,r2occgroupsqft,s2occgroupsqft,longtermbicycleparkingprovided,longtermbicycleparkingrequired,parkingrequiredautobicycle,providedcompact,provideddisabled,providedstandard,totalparking,parkingratio,shorttermbicycleparkingprovided,shorttermbicycleparkingrequired,constructiontype1,constructiontype2,constructiontype3,var65,multi_parcel,rectangle_ratio,n_vertices,neighbors,corner,corner_check,match_type,intersection,alley,ln_time,ln_units,affordable,ln_income,tocborder,half_mile_border,odd_lot,basement,parking_req_perunit,lnparking,nonTOCdisc,third_border,quarter_mile,moige,year,_merge
2333010017.0,Non-TOC Disc,,1,0,0,1.0,123700.0,19.75,6144 N WHITSETT AVE,DIR-2010-483-DB,541,520,,26470,16,0.0,16.0,0.0,2.0,3216.798,91606.0,1333000.0,3413000.0,2351300.0,0.0,0.0,6037123700.0,54806.0,55.555557,67.18047,506500.0,1269.0,12.976021,3/28/2018,3/28/2018,8/21/2018,6144 N WHITSETT AVE,17010-10000-00949,3/7/2017,8/30/2018,"$159,837",#N/A,#N/A,#N/A,0,0.0,0.0,28344.0,12045.0,16.0,16.0,46.0,16.0,2.0,15.0,33.0,2.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.999706,7.0,17.0,no,yes,AIN,0.0,0.0,6.253829,2.7725887,0.0,10.911555,0.0,,0.0,0.0,2.875,3.4965076,1.0,,,matched (3),2017.0,matched (3)
2334011030.0,Non-TOC Disc,,1,0,0,0.0,123901.0,33.333332,11950 W ERWIN ST,CPC-2015-889-VZC-SN-VCU-CU-MCUP-SPR-ZAD-ZAA,1701,1701,,178417,161,0.0,161.0,0.0,2.0,1742.185,91606.0,1333000.0,3413000.0,2351300.0,0.0,1.0,6037123901.0,49866.0,27.969614,45.234985,522100.0,1299.0,12.28392,3/3/2015,#N/A,10/26/2016,11950 W ERWIN ST,19010-10000-00592,2/11/2019,10/30/2019,"$963,068",#N/A,#N/A,#N/A,0,0.0,0.0,178276.0,106178.0,106.0,105.0,256.0,86.0,8.0,169.0,263.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9214937,7.0,2.0,yes,yes,AIN,1.0,0.0,7.4389715,5.081404,0.0,10.817095,0.0,1.0,1.0,0.0,1.5900621,5.572154,1.0,1.0,,matched (3),2019.0,matched (3)
2335025017.0,Non-TOC Disc,,1,0,0,1.0,124104.0,47.5,6302 N BECK AVE,ENV-2018-3355-CE,924,924,,11810,11,0.0,11.0,0.0,2.0,833.38965,91606.0,1333000.0,3413000.0,2351300.0,0.0,0.0,6037124104.0,32038.0,10.669253,18.026566,410800.0,1074.0,12.024325,6/12/2018,7/28/2017,6/12/2018,6302 N BECK AVE,15010-20000-03007,8/24/2015,3/5/2018,"$58,350",#N/A,#N/A,#N/A,0,0.0,0.0,13600.0,7512.0,11.0,11.0,37.0,12.0,1.0,11.0,24.0,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9973959,16.0,4.0,no,no,address,0.0,0.0,6.828712,2.3978953,0.0,10.374678,0.0,1.0,0.0,0.0,3.3636363,3.1780539,1.0,1.0,1.0,matched (3),2015.0,matched (3)
2335032012.0,Non-TOC BR,,1,0,0,1.0,124104.0,47.5,6226 N COLFAX AVE,,630,630,,50295,41,4.0,37.0,0.09756098,2.0,1084.9353,91606.0,1333000.0,3413000.0,2351300.0,0.0,0.0,6037124104.0,32038.0,10.669253,18.026566,410800.0,1074.0,12.104601,#N/A,7/12/2018,#N/A,6226 N COLFAX AVE,16010-10000-06426,12/30/2016,9/21/2018,"$296,740",0,0,0,0,0.0,0.0,49260.0,22444.0,41.0,41.0,120.0,33.0,5.0,42.0,80.0,2.0,5,5,I-A,V-A,0,,,0.78052664,16.0,9.0,no,no,AIN,0.0,0.0,6.4457197,3.713572,0.0,10.374678,0.0,1.0,1.0,0.0,2.9268293,4.3820267,0.0,1.0,1.0,matched (3),2016.0,matched (3)
2335032017.0,Non-TOC Disc,,1,0,0,1.0,124104.0,47.5,11671 W ERWIN ST,DIR-2017-1999-DB-WDI,362,347,,11625,10,1.0,9.0,0.1,2.0,1302.0161,91606.0,1333000.0,3413000.0,2351300.0,0.0,0.0,6037124104.0,32038.0,10.669253,18.026566,410800.0,1074.0,12.042023,5/18/2017,5/26/2016,10/20/2017,11671 W ERWIN ST,17010-30000-02813,7/19/2017,5/15/2018,"$68,779",#N/A,#N/A,#N/A,No S2 - U occ group = 4902 - ok,0.0,0.0,11625.0,0.0,16.0,16.0,34.0,6.0,1.0,10.0,17.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.6542985,5.0,4.0,no,no,AIN,0.0,0.0,5.8493247,2.3025851,0.0,10.374678,0.0,1.0,1.0,0.0,3.4,2.8332133,1.0,1.0,1.0,matched (3),2017.0,matched (3)
2337009005.0,Non-TOC BR,,1,0,0,1.0,135113.0,93.0,11329 W OXNARD ST,,482,482,,12951,10,0.0,10.0,0.0,3.0,-2635.325,91367.0,1047500.0,2338200.0,1731300.0,1.0,0.0,6037135113.0,72337.0,12.789828,16.407833,222100.0,2089.0,21.947119,#N/A,#N/A,#N/A,11329 W OXNARD ST,17010-20000-02895,7/26/2017,11/20/2018,"$80,822",#N/A,#N/A,#N/A,0,0.0,0.0,16759.0,7204.0,10.0,10.0,30.0,11.0,2.0,9.0,22.0,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.99166405,8.0,0.0,yes,yes,manual,1.0,0.0,6.177944,2.3025851,0.0,11.189091,1.0,1.0,0.0,0.0,3.0,3.0910425,0.0,,,matched (3),2017.0,matched (3)
2337034016.0,Non-TOC BR,,1,0,0,1.0,124204.0,55.0,5617 N KLUMP AVE,,548,548,,5599,10,0.0,10.0,0.0,2.0,-1239.2678,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037124204.0,36682.0,7.8431373,29.06221,344000.0,1143.0,11.071856,#N/A,5/5/2015,#N/A,5617 N KLUMP AVE,16010-20000-03111,7/13/2016,1/12/2018,"$34,637",#N/A,#N/A,#N/A,Weird Numbers - ok,0.0,0.0,7662.0,967.0,0.0,10.0,22.0,0.0,1.0,9.0,10.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99945116,8.0,4.0,no,no,AIN,0.0,0.0,6.3062754,2.3025851,0.0,10.510041,1.0,1.0,0.0,0.0,2.2,2.3025851,0.0,1.0,1.0,matched (3),2016.0,matched (3)
2338010023.0,Non-TOC BR,,1,0,0,1.0,135113.0,93.0,11490 W OXNARD ST,,460,460,,10473,12,0.0,12.0,0.0,3.0,-2635.325,91367.0,1047500.0,2338200.0,1731300.0,1.0,0.0,6037135113.0,72337.0,12.789828,16.407833,222100.0,2089.0,21.947119,#N/A,#N/A,#N/A,11490 W OXNARD ST,18010-20000-02907,6/13/2018,9/16/2019,"$67,677",#N/A,#N/A,#N/A,0,0.0,0.0,11133.0,4692.0,12.0,12.0,36.0,10.0,1.0,11.0,22.0,1.8,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99964154,9.0,2.0,no,yes,address,0.0,0.0,6.1312265,2.4849067,0.0,11.189091,1.0,1.0,0.0,0.0,3.0,3.0910425,0.0,,,matched (3),2018.0,matched (3)
2338023005.0,Non-TOC Disc,,1,0,0,1.0,124102.0,41.0,5758 N CAMELLIA AVE,TT-73361-CN-M1,1378,1378,,16203,13,0.0,13.0,0.0,2.0,212.47816,91601.0,1701900.0,4341000.0,3056100.0,0.0,0.0,6037124102.0,43306.0,26.157084,34.808453,589500.0,1147.0,11.466652,2/17/2015,#N/A,8/11/2017,5758 N CAMELLIA AVE,16010-10000-03886,8/30/2016,11/26/2018,"$91,531",#N/A,#N/A,#N/A,0,0.0,0.0,17785.0,6152.0,28.0,13.0,44.0,12.0,2.0,12.0,26.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.9954941,9.0,6.0,yes,yes,manual,1.0,0.0,7.2283883,2.5649493,0.0,10.676046,0.0,1.0,0.0,0.0,3.3846154,3.2580965,1.0,1.0,1.0,matched (3),2016.0,matched (3)
2338024009.0,Non-TOC Disc,,1,0,0,1.0,124102.0,41.0,11436 W HATTERAS ST,APCSV-2014-2529-ZC,1383,1383,,25976,28,0.0,28.0,0.0,2.0,-24.20379,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037124102.0,43306.0,26.157084,34.808453,589500.0,1147.0,11.409693,7/14/2014,5/24/2017,1/6/2015,11436 W HATTERAS ST,15010-10000-01555,4/28/2015,4/27/2018,"$134,223",#N/A,#N/A,#N/A,0,450.0,1.0,26484.0,19669.0,30.0,30.0,60.0,28.0,4.0,28.0,60.0,2.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.7057276,5.0,2.0,yes,yes,AIN,1.0,0.0,7.2320104,3.3322046,0.0,10.676046,1.0,1.0,1.0,0.0,2.142857,4.0943446,1.0,1.0,1.0,matched (3),2015.0,matched (3)
2338028017.0,TOC DISC,1.0,1,0,0,1.0,-6037000192.0,,5610 N CAMELLIA AVE,"""",,721,721.0,,62,6.0,,0.1,,-2.0,-713.5882207,91601.0,1701900.0,4341000.0,0.0,1.0,1.0,43306.0,43306.0,34.0,34.80845443,589500.0,11.4,1,2/12/2018,5/15/2018,7/30/2018,5610 N CAMELLIA AVE,16010-20000-06202,12/27/2016,12/18/2018,0,1,0,0,0.0,0.0,0.0,43877.0,17361.0,62.0,0.0,102.0,5.0,1.0,48.0,0.8,0.8,7,0,I-A,V-A,0.0,,0.99528694,20.0,3.0,yes,yes,address,1.0,0.0,6.5806394,10.651241,1.0,10.676046,0.0,1.0,0.0,1.0,0.0,3.871201,0.0,1.0,1.0,using only (2),2013.0,matched (3)
2340006015.0,Non-TOC BR,,1,0,0,1.0,123800.0,23.0,5923 N LAUREL CANYON BLVD,,407,407,,14188,11,0.0,11.0,0.0,2.0,3793.0725,91607.0,2045800.0,,3221900.0,0.0,1.0,6037123800.0,50370.0,26.73101,30.252443,562900.0,1263.0,12.148645,#N/A,#N/A,#N/A,5923 N LAUREL CANYON BLVD,18010-20000-02176,5/14/2018,6/25/2019,"$77,482",#N/A,#N/A,#N/A,0,0.0,0.0,14188.0,6972.0,11.0,11.0,35.0,11.0,1.0,10.0,22.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99969065,5.0,2.0,no,yes,AIN,0.0,0.0,6.0088134,2.3978953,0.0,10.827151,0.0,,0.0,0.0,3.1818182,3.0910425,0.0,,,matched (3),2018.0,matched (3)
2347008021.0,Non-TOC Disc,,1,0,0,1.0,124902.0,25.0,5405 N HERMITAGE AVE,DIR-2017-3204-SPP,433,381,,16299,11,0.0,11.0,0.0,2.0,4167.43,91607.0,2045800.0,,3221900.0,1.0,0.0,6037124902.0,37744.0,9.82962,8.390305,440500.0,1224.0,11.848185,8/10/2017,6/9/2017,11/30/2017,5405 N HERMITAGE AVE,17010-20000-02797,7/18/2017,9/24/2018,"$81,672",#N/A,#N/A,#N/A,0,0.0,0.0,16635.0,5845.0,12.0,11.0,22.0,10.0,2.0,10.0,22.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99935037,5.0,2.0,yes,yes,AIN,1.0,0.0,5.9427996,2.3978953,0.0,10.538582,0.0,,0.0,0.0,2.0,3.0910425,1.0,,,matched (3),2017.0,matched (3)
2347019010.0,Non-TOC Disc,,1,0,0,1.0,311200.0,86.0,12147 W MAGNOLIA BLVD,DIR-2017-4324-DB-SPP,559,501,,26652,36,4.0,32.0,0.11111111,4.0,2143.8242,91505.0,1875600.0,4174400.0,2953900.0,0.0,0.0,6037311200.0,76454.0,47.289867,70.493065,555600.0,1566.0,9.940595,10/26/2017,6/28/2018,9/26/2018,12147 W MAGNOLIA BLVD,17010-20000-04803,12/6/2017,5/8/2019,"$146,790",#N/A,#N/A,#N/A,0,0.0,0.0,27912.0,12048.0,36.0,36.0,73.0,0.0,3.0,30.0,33.0,0.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.96194124,20.0,2.0,yes,yes,AIN,1.0,0.0,6.216606,3.583519,0.0,11.244445,0.0,1.0,0.0,0.0,2.0277777,3.4965076,1.0,,,matched (3),2017.0,matched (3)
2347026001.0,Non-TOC Disc,,1,0,0,1.0,311200.0,86.0,12301 W MAGNOLIA BLVD,DIR-2017-5302-SPP,665,555,,42737,26,0.0,26.0,0.0,4.0,2143.8242,91505.0,1875600.0,4174400.0,2953900.0,0.0,0.0,6037311200.0,76454.0,47.289867,70.493065,555600.0,1566.0,9.940595,12/14/2017,10/2/2018,10/5/2018,12301 W MAGNOLIA BLVD,17010-20000-05167,12/28/2017,10/10/2019,"$222,244",#N/A,#N/A,#N/A,0,0.0,0.0,42737.0,24340.0,26.0,26.0,87.0,31.0,3.0,24.0,58.0,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9995857,10.0,2.0,yes,yes,AIN,1.0,0.0,6.3189683,3.2580965,0.0,11.244445,0.0,1.0,0.0,0.0,3.3461537,4.060443,1.0,,,matched (3),2017.0,matched (3)
2347031029.0,Non-TOC Disc,,1,0,0,0.0,125310.0,67.333336,12444 W CHANDLER BLVD,CPC-2015-3338-DB-SPR-SPP,1152,1037,,63932,69,9.0,60.0,0.13043478,2.0,-891.3541,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125310.0,45357.0,18.546747,23.69159,592600.0,1266.0,10.470759,9/10/2015,7/15/2016,12/6/2016,12444 W CHANDLER BLVD,17010-20000-01171,3/17/2017,11/5/2018,"$382,561",#N/A,#N/A,#N/A,0,4250.0,1.0,56890.0,52410.0,72.0,72.0,117.0,51.0,5.0,80.0,136.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99573046,25.0,0.0,yes,yes,AIN,1.0,0.0,6.944087,4.2341065,0.0,10.72232,1.0,1.0,0.0,0.0,1.6956521,4.912655,1.0,1.0,1.0,matched (3),2017.0,matched (3)
2350001020.0,Non-TOC Disc,,1,0,0,1.0,137302.0,56.0,11616 W BURBANK BLVD,TT-74950-CN,293,111,,32497,21,2.0,19.0,0.0952381,3.0,7436.9385,91367.0,1047500.0,2338200.0,1731300.0,0.0,0.0,6037137302.0,123304.0,86.80425,100.0,692600.0,3185.0,24.017,3/29/2018,2/19/2019,4/25/2019,11616 W BURBANK BLVD,17010-20000-01916,5/17/2017,3/6/2018,"$172,186",#N/A,#N/A,#N/A,0,0.0,0.0,34894.0,12824.0,21.0,21.0,38.0,18.0,1.0,20.0,39.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9123836,10.0,40.0,no,yes,address,0.0,0.0,4.7095304,3.0445225,0.0,11.722408,0.0,,1.0,0.0,1.8095238,3.6635616,1.0,,,matched (3),2017.0,matched (3)
2350003059.0,Non-TOC Disc,,1,0,0,0.0,125310.0,67.333336,5525 N CASE AVE,DIR-2017-1545-DB-SPR,412,412,,94569,98,9.0,89.0,0.091836736,2.0,-1590.557,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125310.0,45357.0,18.546747,23.69159,592600.0,1266.0,10.854752,4/18/2017,#N/A,12/20/2017,5525 N CASE AVE,17010-30000-02978,8/3/2017,6/4/2018,"$467,465",#N/A,#N/A,#N/A,0,0.0,0.0,101207.0,40333.0,98.0,98.0,125.0,27.0,3.0,95.0,125.0,1.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99871665,13.0,6.0,no,no,AIN,0.0,0.0,6.0210233,4.5849676,0.0,10.72232,1.0,1.0,0.0,0.0,1.2755102,4.828314,1.0,1.0,,matched (3),2017.0,matched (3)
2350005054.0,Non-TOC Disc,,1,0,0,1.0,125310.0,67.333336,5550 N BONNER AVE,TT-82240-CN,792,685,,44065,48,0.0,48.0,0.0,2.0,-1475.981,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125310.0,45357.0,18.546747,23.69159,592600.0,1266.0,10.955147,#N/A,#N/A,#N/A,5550 N BONNER AVE,16010-10000-00385,2/4/2016,4/6/2018,"$209,069",0,1,0,0,0.0,0.0,51894.0,28387.0,48.0,48.0,133.0,34.0,4.0,45.0,83.0,1.7,6,5,I-A,V-A,0,,,0.99849623,10.0,39.0,no,yes,address,0.0,0.0,6.529419,3.871201,0.0,10.72232,1.0,1.0,0.0,1.0,2.7708333,4.4188404,1.0,1.0,,matched (3),2016.0,matched (3)
2350007065.0,Non-TOC Disc,,1,0,0,0.0,125200.0,40.666668,11433 W ALBERS ST,DIR-2016-599-DB,752,573,,41696,59,11.0,48.0,0.18644068,2.0,-1669.2776,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125200.0,50990.0,35.51575,44.496487,555800.0,1264.0,11.135444,2/23/2016,8/14/2014,2/28/2017,11433 W ALBERS ST,16010-20000-05094,11/3/2016,3/16/2018,"$204,585",1,0,0,0,0.0,0.0,43068.0,17112.0,59.0,59.0,31.0,5.0,1.0,39.0,45.0,0.8,6,6,I-A,V-A,0,,,0.9714782,14.0,7.0,no,no,address,0.0,0.0,6.350886,4.0775375,0.0,10.839385,1.0,1.0,0.0,0.0,0.5254237,3.8066626,1.0,1.0,,matched (3),2016.0,matched (3)
2350010015.0,TOC BR,1.0,1,0,0,1.0,125200.0,40.666668,11502 W CUMPSTON ST,,549,549,,12093,20,3.0,17.0,0.15,2.0,-1256.1521,91601.0,1701900.0,4341000.0,3056100.0,0.0,0.0,6037125200.0,50990.0,35.51575,44.496487,555800.0,1264.0,11.170148,#N/A,#N/A,#N/A,11502 W CUMPSTON ST,18010-20000-03247,6/22/2018,12/23/2019,"$71,808",0,1,0,0,0.0,0.0,13422.0,3793.0,12.0,12.0,20.0,0.0,1.0,9.0,10.0,0.5,2,2,I-A,V-A,0,,,0.9956785,14.0,1.0,yes,no,AIN,1.0,0.0,6.3080983,2.9957323,0.0,10.839385,1.0,1.0,0.0,1.0,1.0,2.3025851,0.0,1.0,1.0,matched (3),2018.0,matched (3)
2350010016.0,Non-TOC Disc,,1,0,0,0.0,125310.0,67.333336,11525 W CHANDLER BLVD,CPC-2016-4493-VZC-SPR,463,463,,42137,60,6.0,54.0,0.1,2.0,-891.3541,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125310.0,45357.0,18.546747,23.69159,592600.0,1266.0,10.470759,11/28/2016,6/7/2017,9/13/2017,11525 W CHANDLER BLVD,16010-20000-06398,12/30/2016,3/6/2018,"$218,016",1,1,0,0,0.0,0.0,42137.0,24571.0,60.0,60.0,128.0,2.0,2.0,58.0,62.0,1.0,6,6,I-A,V-A,0,,yes,0.99782056,15.0,2.0,no,yes,manual,0.0,0.0,6.1377273,4.0943446,0.0,10.72232,1.0,1.0,0.0,1.0,2.1333334,4.1271343,1.0,1.0,1.0,matched (3),2016.0,matched (3)
2350018094.0,Non-TOC BR,,1,0,0,1.0,125320.0,62.0,11115 W MCCORMICK ST,,646,646,,16687.48,14,0.0,14.0,0.0,2.0,-3098.6074,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125320.0,38703.0,5.9835186,4.3940954,270700.0,1458.0,10.632078,#N/A,#N/A,#N/A,11115 W MCCORMICK ST,16010-20000-03155,7/18/2016,4/25/2018,"$79,350",#N/A,#N/A,#N/A,0,0.0,0.0,16293.0,10525.0,16.0,16.0,44.0,8.0,1.0,15.0,24.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9990408,6.0,5.0,no,no,AIN,0.0,0.0,6.4707994,2.6390574,0.0,10.563672,1.0,,0.0,0.0,3.142857,3.1780539,0.0,,,matched (3),2016.0,matched (3)
2353003019.0,Non-TOC BR,,1,0,0,1.0,125401.0,53.5,11241 W OTSEGO ST,,375,375,,32568,42,0.0,42.0,0.0,2.0,-1832.0021,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125401.0,55653.0,7.6150627,4.563336,319800.0,1390.0,10.600759,#N/A,12/1/2016,#N/A,11241 W OTSEGO ST,17010-10000-04951,12/18/2017,12/28/2018,"$170,957",2,2,0,0,0.0,0.0,32338.0,17632.0,42.0,42.0,95.0,6.0,1.0,42.0,49.0,1.2,4,4,I-A,0,0,,,0.6533794,19.0,4.0,no,no,address,0.0,0.0,5.926926,3.7376697,0.0,10.926891,1.0,1.0,1.0,1.0,2.2619047,3.8918202,0.0,,,matched (3),2017.0,matched (3)
2353013004.0,TOC DISC,1.0,1,0,0,1.0,-6037000192.0,,11246 W OTSEGO ST,"""","DIR-2018-1257-TOC""",947,947.0,,70,7.0,63.0,0.1,2.0,2.0,-1795.326029,91601.0,1701900.0,4341000.0,0.0,1.0,1.0,6037125401.0,55653.0,7.6150627,319800.0,319800.0,10.6,1,3/8/2018,11/28/2018,2/11/2019,11246 W OTSEGO ST,16010-20000-06204,12/27/2016,8/1/2019,0,2,0,,0.0,0.0,0.0,59323.0,70.0,70.0,35.0,13.0,4.0,44.0,61.0,0.9,0.9,7,7,I-A,II-B,0.0,,0.99975765,6.0,2.0,yes,yes,address,1.0,0.0,6.853299,10.833484,1.0,22.521194,0.0,1.0,0.0,1.0,0.5,4.1108737,0.0,1.0,1.0,using only (2),2013.0,matched (3)
2353022009.0,TOC BR,1.0,1,0,0,1.0,125402.0,59.666668,11280 W PEACH GROVE ST,,215,215,,18045,21,3.0,18.0,0.14285715,2.0,-354.00446,91601.0,1701900.0,4341000.0,3056100.0,0.0,1.0,6037125402.0,70000.0,25.998005,16.45753,482300.0,1524.0,10.428516,#N/A,#N/A,#N/A,11280 W PEACH GROVE ST,18010-30000-03511,7/11/2018,2/11/2019,"$97,028",0,1,0,0,0.0,0.0,19815.0,6400.0,21.0,21.0,15.0,0.0,1.0,14.0,15.0,0.7,2,2,I-A,V-A,0,,yes,0.926173,13.0,67.0,no,yes,manual,0.0,0.0,5.370638,3.0445225,0.0,11.156251,1.0,1.0,1.0,1.0,0.71428573,2.7080503,0.0,1.0,1.0,matched (3),2018.0,matched (3)
2353023018.0,Non-TOC Disc,,1,0,0,0.0,125402.0,59.666668,11311 W CAMARILLO ST,DIR-2016-4332-DB-SPR,716,716,,57523,60,6.0,54.0,0.1,2.0,145.82622,91602.0,2559000.0,5143700.0,3944800.0,0.0,1.0,6037125402.0,70000.0,25.998005,16.45753,482300.0,1524.0,10.379575,11/14/2016,4/4/2016,3/8/2017,11311 W CAMARILLO ST,17010-20000-01435,4/27/2017,10/31/2018,"$370,053",0,1,0,0,0.0,0.0,60453.0,36280.0,62.0,62.0,140.0,13.0,3.0,66.0,82.0,1.4,8,8,I-A,V-A,0,,yes,0.7603161,10.0,2.0,yes,yes,manual,1.0,0.0,6.5736804,4.0943446,0.0,11.156251,0.0,1.0,1.0,1.0,2.3333333,4.406719,1.0,1.0,1.0,matched (3),2017.0,matched (3)
2354012049.0,Non-TOC Disc,,1,0,0,1.0,125200.0,40.666668,11445 N RIVERSIDE DR,DIR-2016-1533-SPP,872,684,,29434,29,2.0,27.0,0.06896552,2.0,519.26654,91602.0,2559000.0,5143700.0,3944800.0,1.0,0.0,6037125200.0,50990.0,35.51575,44.496487,555800.0,1264.0,10.502778,4/29/2016,#N/A,6/14/2017,11445 N RIVERSIDE DR,17010-20000-02067,5/26/2017,9/18/2018,"$163,386",#N/A,#N/A,#N/A,0,0.0,0.0,30454.0,16033.0,29.0,29.0,45.0,17.0,1.0,28.0,46.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9957003,6.0,4.0,no,no,AIN,0.0,0.0,6.527958,3.3672957,0.0,10.839385,0.0,1.0,0.0,0.0,1.5517242,3.8286414,1.0,1.0,1.0,matched (3),2017.0,matched (3)
2355005061.0,Non-TOC Disc,,1,0,0,1.0,311200.0,86.0,11700 W MAGNOLIA BLVD,DIR-2016-721-SPP,697,697,,22188,19,0.0,19.0,0.0,4.0,2143.8242,91505.0,1875600.0,4174400.0,2953900.0,0.0,0.0,6037311200.0,76454.0,47.289867,70.493065,555600.0,1566.0,9.940595,3/4/2016,5/26/2016,5/27/2016,11700 W MAGNOLIA BLVD,17010-10000-01370,4/5/2017,1/30/2018,"$123,818",#N/A,#N/A,#N/A,Standard # erased - updated to 29 total parking spaces based on section 14 of building permit - ok,825.0,1.0,17526.0,9735.0,24.0,21.0,54.0,8.0,2.0,19.0,29.0,1.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9883095,17.0,1.0,yes,no,AIN,1.0,0.0,6.5467854,2.944439,0.0,11.244445,0.0,1.0,0.0,0.0,2.8421052,3.3672957,1.0,,,matched (3),2017.0,matched (3)
2356020011.0,Non-TOC Disc,,1,0,0,1.0,123700.0,19.75,5110 N WHITSETT AVE,DIR-2017-4920-SPP,346,346,,38220,15,0.0,15.0,0.0,2.0,3216.798,91606.0,1333000.0,3413000.0,2351300.0,0.0,0.0,6037123700.0,54806.0,55.555557,67.18047,506500.0,1269.0,12.976021,11/28/2017,12/21/2017,7/25/2018,5110 N WHITSETT AVE,17010-10000-05170,12/29/2017,11/9/2018,"$187,962",#N/A,#N/A,#N/A,0,0.0,0.0,38220.0,14955.0,15.0,15.0,51.0,18.0,2.0,18.0,38.0,2.5,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.9998921,9.0,6.0,no,yes,manual,0.0,0.0,5.846439,2.7080503,0.0,10.911555,0.0,,0.0,0.0,3.4,3.637586,1.0,,,matched (3),2017.0,matched (3)
2359024031.0,Non-TOC BR,,1,0,0,0.0,124600.0,38.333332,5020 N WOODMAN AVE,,434,434,,68804,51,0.0,51.0,0.0,4.0,3529.6807,91423.0,2221100.0,4615700.0,3483600.0,0.0,0.0,6037124600.0,80161.0,45.3125,53.053978,699300.0,1450.0,12.864265,#N/A,#N/A,#N/A,5020 N WOODMAN AVE,18010-20000-05384,11/5/2018,1/13/2020,"$576,593",#N/A,#N/A,#N/A,0,0.0,0.0,77075.0,26218.0,42.0,42.0,143.0,36.0,2.0,62.0,100.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9984059,11.0,1.0,yes,no,AIN,1.0,0.0,6.0730443,3.9318256,0.0,11.291792,0.0,,0.0,0.0,2.8039215,4.6051702,0.0,,,matched (3),2018.0,matched (3)
2360021021.0,Non-TOC BR,,1,0,0,1.0,141101.0,53.5,4707 N FULTON AVE,,541,541,,23998,17,0.0,17.0,0.0,4.0,4654.2847,91423.0,2221100.0,4615700.0,3483600.0,0.0,0.0,6037141101.0,74042.0,30.746395,24.857143,645100.0,1565.0,12.231307,#N/A,11/12/2018,#N/A,4707 N FULTON AVE,17010-20000-02793,7/17/2017,1/9/2019,"$123,861",#N/A,#N/A,#N/A,0,0.0,0.0,0.0,10915.0,25.0,17.0,50.0,14.0,2.0,16.0,32.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.7849904,10.0,2.0,no,yes,address,0.0,0.0,6.2934194,2.8332133,0.0,11.212388,0.0,,1.0,0.0,2.9411764,3.465736,0.0,,,matched (3),2017.0,matched (3)
